product_type,sku,price,availability,number_of_products_sold,revenue_generated,stock_levels,lead_times,order_quantities,shipping_times,shipping_carriers,shipping_costs,supplier_name,location,lead_time,production_volumes,manufacturing_lead_time,manufacturing_costs,inspection_results,defect_rates,transportation_modes,routes,costs,inventory_turnover_ratio,estimated_profit
Skincare,SKU53,30.34,93.0,242.0,8232.33,96.0,25.0,54.0,3.0,Carrier B,1.01,Supplier 1,Delhi,1.0,631.0,17.0,83.34405899167797,Pending,1.4103475760760271,Air,Route B,750.74,2.4948453608247423,7481.59
Haircare,SKU0,31.15,48.0,622.0,6088.02,33.0,22.0,61.0,3.0,Carrier B,4.31,Supplier 1,Kolkata,26.0,497.0,29.0,30.186023375822508,Pass,2.478771975539748,Road,Route B,814.07,18.294117647058822,5273.950000000001
Haircare,SKU57,49.26,65.0,227.0,1605.87,5.0,18.0,51.0,1.0,Carrier B,9.16,Supplier 2,Delhi,21.0,588.0,25.0,67.77962298707814,Pending,2.511174830212707,Rail,Route A,482.19,37.833333333333336,1123.6799999999998
Skincare,SKU58,59.84,81.0,896.0,2021.15,10.0,5.0,44.0,7.0,Carrier A,5.77,Supplier 3,Delhi,18.0,396.0,7.0,65.04741509469146,Fail,1.7303747198591968,Road,Route B,110.36,81.45454545454545,1910.7900000000002
Cosmetics,SKU59,63.83,30.0,484.0,1061.62,100.0,16.0,26.0,7.0,Carrier B,7.29,Supplier 1,Kolkata,11.0,176.0,4.0,1.900762243519458,Fail,0.4471940154638232,Air,Route A,517.5,4.792079207920792,544.1199999999999
Skincare,SKU60,17.03,16.0,380.0,8864.08,41.0,27.0,72.0,8.0,Carrier C,4.38,Supplier 4,Mumbai,29.0,929.0,24.0,87.21305781513568,Fail,2.853090616649054,Rail,Route A,430.17,9.047619047619047,8433.91
Haircare,SKU61,139.85,23.0,117.0,6885.59,32.0,23.0,36.0,12.06,Carrier C,9.03,Supplier 4,Kolkata,18.0,480.0,12.0,78.7023939688789,Fail,4.367470538205053,Air,Route A,164.37,3.5454545454545454,6721.22
Cosmetics,SKU62,72.8,89.0,270.0,3899.75,86.0,2.0,40.0,7.0,Carrier C,7.29,Supplier 2,Mumbai,13.0,751.0,14.0,21.048642725168644,Pass,1.8740014040443749,Sea,Route C,320.85,3.103448275862069,3578.9
Skincare,SKU63,13.02,55.0,394.0,4256.95,54.0,19.0,10.0,4.0,Carrier A,5.77,Supplier 3,Bangalore,18.0,736.0,10.0,20.075003975630484,Pending,3.6328432903821337,Sea,Route A,687.29,7.163636363636364,3569.66
Skincare,SKU64,89.63,11.0,134.0,8458.73,73.0,27.0,75.0,6.0,Carrier C,4.59,Supplier 1,Delhi,17.0,328.0,9.2,8.693042425877287,Fail,0.1594863147175146,Air,Route C,771.23,1.8108108108108107,7687.5
Skincare,SKU65,33.7,72.0,457.0,8354.58,57.0,24.0,149.48,8.0,Carrier C,6.58,Supplier 5,Kolkata,16.0,580.0,21.0,1.5972227430506774,Fail,4.911095954842331,Rail,Route C,555.86,7.879310344827586,7798.72
Skincare,SKU66,26.03,52.0,704.0,8367.72,13.0,17.0,52.6,8.0,Carrier A,2.22,Supplier 5,Kolkata,24.0,867.0,28.0,46.60387338164447,Fail,7.8572225167958445,Road,Route A,517.5,50.285714285714285,7850.219999999999
Skincare,SKU67,87.76,16.0,394.0,9473.8,12.0,9.0,71.0,6.89,Carrier C,9.15,Supplier 1,Mumbai,18.0,198.0,11.0,7.057876146978231,Pass,0.1319554443118148,Sea,Route C,169.27,30.307692307692307,9304.529999999999
Haircare,SKU68,37.93,29.0,163.0,3550.22,0.0,8.0,58.0,8.0,Carrier B,1.19,Supplier 2,Bangalore,2.0,375.0,18.0,97.1135815634622,Fail,1.98346787217418,Rail,Route A,299.71,163.0,3250.5099999999998
Skincare,SKU69,54.87,62.0,511.0,1752.38,95.0,1.0,27.0,3.0,Carrier B,25.63,Supplier 4,Kolkata,9.0,862.0,7.0,77.62776581274817,Pending,1.3623879886491086,Air,Route A,207.66,5.322916666666667,1544.72
Haircare,SKU70,47.91,90.0,32.0,7014.89,10.0,12.0,22.0,4.0,Carrier B,6.32,Supplier 1,Bangalore,22.0,775.0,16.0,11.440781823761265,Pass,1.8305755986122316,Road,Route A,183.27,2.909090909090909,6831.62
Cosmetics,SKU71,6.38,14.0,637.0,8180.34,76.0,2.0,54.0,6.0,Carrier A,9.23,Supplier 2,Bangalore,18.0,258.0,10.0,30.66167747785956,Pending,2.078750607874969,Road,Route A,517.5,8.272727272727273,7662.84
Cosmetics,SKU72,90.2,88.0,478.0,2633.12,48.0,29.0,77.0,9.0,Carrier A,6.6,Supplier 1,Bangalore,21.0,152.0,14.0,152.7134216246605,Pending,3.213329607438309,Rail,Route B,677.94,9.755102040816327,1955.1799999999998
Haircare,SKU74,3.17,64.0,904.0,5709.95,48.0,6.0,1.0,5.0,Carrier A,5.24,Supplier 4,Delhi,1.0,919.0,9.0,80.58085215644782,Fail,0.3966127241099354,Rail,Route A,341.55,18.448979591836736,5368.4
Skincare,SKU75,93.0,29.0,106.0,1889.07,16.0,20.0,56.0,10.0,Carrier C,2.47,Supplier 1,Chennai,25.0,759.0,11.0,48.06478264000659,Pass,2.030069088668752,Air,Route C,873.13,6.235294117647059,1015.9399999999999
Haircare,SKU77,51.36,14.0,359.0,2483.76,96.0,28.0,57.0,4.0,Carrier B,6.78,Supplier 1,Kolkata,68.61,334.0,5.0,42.95244474899184,Pass,3.055141818307548,Road,Route B,852.57,3.7010309278350517,1631.19
Haircare,SKU78,6.31,50.0,946.0,1292.46,5.0,4.0,141.18,5.0,Carrier B,8.47,Supplier 5,Mumbai,25.0,858.0,21.0,71.12651472040338,Pending,4.096881332470452,Sea,Route C,323.59,157.66666666666666,968.8700000000001
Haircare,SKU0,57.06,56.0,198.0,7888.72,31.0,25.0,20.0,1.0,Carrier B,6.5,Supplier 1,Bangalore,5.0,228.0,12.0,57.87090292403628,Pending,2.1224716191438247,Air,Route C,351.5,6.1875,7537.22
Haircare,SKU81,72.82,9.0,774.0,4384.41,48.0,6.0,8.0,6.89,Carrier B,4.07,Supplier 3,Delhi,28.0,698.0,1.0,19.789592941903603,Pending,2.547547121548712,Rail,Route B,506.8,15.795918367346939,3877.6099999999997
Skincare,SKU82,17.03,13.0,336.0,2943.38,42.0,19.0,72.0,1.0,Carrier A,4.71,Supplier 2,Mumbai,6.0,955.0,26.0,4.46527843494324,Pending,4.137877048622357,Road,Route C,589.98,7.813953488372093,2353.4
Haircare,SKU83,68.91,48.0,663.0,2411.75,124.55,24.0,7.0,8.0,Carrier B,4.95,Supplier 1,Bangalore,20.0,443.0,5.0,46.60387338164447,Fail,2.1224716191438247,Road,Route A,682.97,5.2807646356033455,1728.78
Haircare,SKU84,89.1,48.0,618.0,2048.29,48.0,26.0,80.0,10.0,Carrier A,8.38,Supplier 1,Chennai,24.0,589.0,22.0,33.808636513209095,Pass,2.1224716191438247,Air,Route B,465.46,12.612244897959183,1582.83
Cosmetics,SKU85,76.96,83.0,25.0,8684.61,15.0,18.0,66.0,2.0,Carrier C,21.78,Supplier 5,Chennai,4.0,211.0,2.0,69.9293455186723,Pending,2.1224716191438247,Road,Route B,842.69,1.5625,7841.92
Skincare,SKU0,20.0,18.0,223.0,1229.59,32.0,14.0,22.0,6.0,Carrier B,1.45,Supplier 1,Mumbai,4.0,569.0,18.0,74.60896999519468,Pass,2.0515129307662465,Rail,Route A,264.25,6.757575757575758,965.3399999999999
Haircare,SKU87,80.41,24.0,79.0,5133.85,5.0,7.0,55.0,10.0,Carrier A,6.58,Supplier 3,Chennai,27.0,523.0,14.0,28.69699682414317,Fail,3.693737787839276,Sea,Route B,879.36,13.166666666666666,4254.490000000001
Cosmetics,SKU88,75.27,58.0,737.0,9444.74,114.97,18.0,54.0,7.0,Carrier B,3.8,Supplier 2,Kolkata,55.42,953.0,11.0,68.18491905704117,Pending,0.722204401882931,Sea,Route A,103.92,6.355091834095025,9340.82
Cosmetics,SKU89,51.36,10.0,134.0,6099.94,48.0,1.0,27.0,8.0,Carrier B,9.93,Supplier 1,Kolkata,23.0,370.0,11.0,46.60387338164447,Pending,1.9076657339590744,Rail,Route B,517.5,2.7346938775510203,5582.44
Skincare,SKU90,13.88,56.0,320.0,9592.63,66.0,18.0,96.0,7.0,Carrier B,7.67,Supplier 3,Bangalore,8.0,585.0,8.0,85.67596333579797,Pass,1.2193822244013883,Rail,Route B,1812.91,4.776119402985074,7779.719999999999
Cosmetics,SKU91,62.11,90.0,916.0,1935.21,98.0,22.0,85.0,7.0,Carrier B,5.77,Supplier 4,Delhi,5.0,207.0,28.0,39.772882502339975,Pending,0.6260018582093946,Rail,Route B,1825.18,9.252525252525253,110.02999999999997
Cosmetics,SKU92,47.71,44.0,276.0,2100.13,48.0,25.0,27.68,8.0,Carrier B,4.47,Supplier 2,Kolkata,4.0,671.0,29.0,62.61269039561434,Pass,2.1224716191438247,Rail,Route B,230.09,5.63265306122449,1870.0400000000002
Haircare,SKU93,69.29,88.0,114.0,4531.4,63.0,17.0,66.0,1.72,Carrier C,7.01,Supplier 4,Chennai,21.0,824.0,20.0,35.63365234334388,Pending,4.165781795424145,Air,Route A,823.52,1.78125,3707.8799999999997
Haircare,SKU97,3.53,56.0,62.0,4370.92,46.0,19.0,4.0,9.0,Carrier A,7.9,Supplier 1,Mumbai,10.0,535.0,13.0,65.76515592636746,Fail,3.376237834717981,Road,Route A,540.13,1.3191489361702127,3830.79
Skincare,SKU98,19.75,43.0,913.0,8525.95,53.0,2.54,74.74,7.0,Carrier B,1.41,Supplier 5,Chennai,28.0,581.0,9.0,5.604690864371781,Pending,6.626839787972316,Rail,Route A,882.2,16.90740740740741,7643.750000000001
Haircare,SKU99,68.52,17.0,627.0,9185.19,55.0,20.35,59.0,10.34,Carrier B,1.31,Supplier 2,Chennai,29.0,921.0,2.0,38.07289852062604,Fail,0.3460272907055034,Rail,Route B,385.89,11.196428571428571,8799.300000000001
Haircare,SKU0,69.81,55.0,802.0,8662.0,58.0,7.0,96.0,4.0,Carrier B,2.96,Supplier 3,Mumbai,29.0,215.0,29.0,46.27987924050832,Pending,0.2264103608499251,Road,Route B,343.79,13.59322033898305,8318.21
Skincare,SKU1,14.84,48.0,736.0,7460.9,53.0,30.0,37.0,2.0,Carrier A,9.72,Supplier 3,Mumbai,23.0,517.0,30.0,33.61676895373,Pending,4.854068026388706,Road,Route B,503.07,13.62962962962963,6957.83
Skincare,SKU3,61.16,68.0,159.8,7766.84,23.0,13.0,59.0,6.0,Carrier C,1.73,Supplier 5,Kolkata,24.0,937.0,18.0,35.62474139712503,Fail,4.74664862064775,Rail,Route A,254.78,6.658333333333334,7512.06
Skincare,SKU4,4.81,26.0,871.0,2686.51,5.0,3.0,56.0,8.0,Carrier A,3.89,Supplier 1,Delhi,5.0,414.0,3.0,92.06516059871284,Fail,3.145579522833002,Air,Route A,923.44,145.16666666666666,1763.0700000000002
Haircare,SKU5,1.7,87.0,147.0,2828.35,90.0,27.0,66.0,3.0,Carrier B,4.44,Supplier 4,Bangalore,10.0,104.0,17.0,56.7664755574318,Fail,2.7791935115711617,Road,Route A,235.46,1.6153846153846154,2592.89
Skincare,SKU6,4.08,48.0,65.0,7823.48,11.0,15.0,54.0,8.0,Carrier C,3.88,Supplier 3,Kolkata,14.0,936.82,24.0,1.0850685695870688,Pending,2.1224716191438247,Sea,Route A,246.04,5.416666666666667,7577.44
Cosmetics,SKU7,42.96,59.0,426.0,18556.61,93.0,17.0,11.0,1.0,Carrier B,2.35,Supplier 4,Bangalore,18.0,564.0,1.0,99.46610860359912,Fail,0.3981771868506506,Road,Route C,802.06,4.531914893617022,17754.55
Cosmetics,SKU8,68.72,78.0,150.0,7517.36,5.0,10.0,15.0,7.0,Carrier C,3.4,Supplier 4,Mumbai,13.0,769.0,8.0,31.284686867307425,Pending,2.709862691109961,Road,Route B,505.56,25.0,7011.799999999999
Skincare,SKU0,64.02,35.0,980.0,4971.15,14.0,27.0,83.0,1.0,Carrier A,7.17,Supplier 2,Chennai,29.0,963.0,23.0,47.95760163495158,Pending,3.844614478767585,Rail,Route B,995.93,65.33333333333333,3975.22
Skincare,SKU10,15.71,28.3,996.0,2330.97,51.0,13.0,80.0,2.0,Carrier C,5.77,Supplier 5,Kolkata,47.5,830.0,5.0,96.52735278531092,Pass,3.9360907142705823,Road,Route B,806.1,19.153846153846153,1524.87
Skincare,SKU11,90.64,95.0,960.0,6099.94,46.0,23.0,60.0,1.0,Carrier A,4.52,Supplier 2,Kolkata,28.0,362.0,11.0,27.592363086663696,Pending,0.0211698213729943,Air,Route A,126.72,20.425531914893618,5973.219999999999
Haircare,SKU12,71.21,41.0,336.0,2873.74,100.0,30.0,85.0,4.0,Carrier A,1.33,Supplier 4,Kolkata,18.0,563.0,3.0,32.32128621342403,Fail,2.1224716191438247,Road,Route B,402.97,3.3267326732673266,2470.7699999999995
Skincare,SKU13,16.16,5.0,249.0,4052.74,80.0,8.0,48.0,9.0,Carrier A,25.18,Supplier 5,Bangalore,23.0,173.0,10.0,97.82905011017328,Pending,1.6310742300715386,Road,Route B,547.24,3.074074074074074,3505.5
Skincare,SKU14,99.17,26.0,562.0,8653.57,54.0,29.0,215.92,5.0,Carrier B,2.04,Supplier 1,Kolkata,25.0,558.0,14.0,5.791436629862989,Pending,0.1006828515650937,Air,Route B,929.24,10.218181818181819,7724.33
Skincare,SKU15,36.99,94.0,469.0,5442.09,9.0,17.0,69.0,7.0,Carrier B,2.42,Supplier 1,Bangalore,14.0,580.0,10.73,97.12128175147431,Pass,2.264405761198549,Sea,Route B,127.86,46.9,5314.2300000000005
Skincare,SKU17,81.46,82.0,126.0,2629.4,45.0,17.0,85.0,9.0,Carrier C,3.59,Supplier 1,Chennai,7.0,580.0,16.0,47.679680368355335,Fail,2.1224716191438247,Air,Route C,670.93,2.739130434782609,1958.4700000000003
Skincare,SKU0,36.44,23.0,620.0,9364.67,10.0,25.44,46.0,8.0,Carrier B,4.34,Supplier 2,Kolkata,18.0,374.0,17.0,27.10798085484392,Pending,2.231939110729264,Sea,Route A,593.48,56.36363636363637,8771.19
Skincare,SKU19,51.12,100.0,187.0,2553.5,48.0,11.0,260.21,5.17,Carrier B,4.74,Supplier 4,Chennai,20.0,694.0,16.0,82.37332058799021,Fail,3.646450865417029,Road,Route C,477.31,3.816326530612245,2076.19
Cosmetics,SKU21,51.36,60.0,601.0,15479.06,69.0,25.0,7.0,6.0,Carrier B,6.04,Supplier 5,Chennai,18.0,791.0,4.0,61.73572895416093,Pending,0.0186075676310149,Air,Route C,523.36,8.585714285714285,14955.699999999999
Skincare,SKU23,51.36,30.0,391.0,8858.37,84.0,5.0,29.0,7.0,Carrier A,7.72,Supplier 5,Kolkata,11.0,1694.63,29.0,98.60995724270389,Pending,1.342291562722734,Rail,Route A,196.33,4.6,8662.04
Haircare,SKU24,4.16,32.0,209.0,9049.08,7.66,26.0,2.0,8.0,Carrier C,9.74,Supplier 2,Bangalore,28.0,1333.62,4.6,40.382359702924816,Pending,3.691310292628728,Air,Route A,758.72,24.13394919168591,8290.36
Cosmetics,SKU27,92.56,42.0,352.0,2686.46,47.0,9.0,62.0,8.0,Carrier B,7.41,Supplier 5,Mumbai,25.0,291.0,4.0,28.8341125565307,Fail,6.527818881709848,Sea,Route B,762.46,7.333333333333333,1924.0
Cosmetics,SKU28,2.4,12.0,394.0,6117.32,48.0,15.0,24.0,4.0,Carrier B,9.9,Supplier 1,Mumbai,13.0,171.0,7.0,59.42938181069157,Fail,0.815757079295672,Air,Route A,123.44,8.040816326530612,5993.88
Cosmetics,SKU29,63.45,3.0,253.0,8318.9,45.0,5.0,67.0,7.0,Carrier B,8.1,Supplier 1,Kolkata,16.0,329.0,7.0,39.29287558606575,Pass,8.83715980213126,Road,Route B,764.94,5.5,7553.959999999999
Haircare,SKU30,8.02,10.0,327.0,2766.34,60.0,26.0,35.0,7.0,Carrier B,8.95,Supplier 4,Kolkata,27.0,806.0,30.0,46.60387338164447,Pending,0.9653947053523932,Road,Route C,517.5,5.360655737704918,2248.84
Skincare,SKU32,79.21,43.0,781.0,9571.55,89.0,13.0,64.0,4.0,Carrier C,6.6,Supplier 1,Kolkata,30.0,737.0,7.0,29.69246715374977,Pass,1.946036119386113,Road,Route A,761.17,8.677777777777777,8810.38
Skincare,SKU34,37.47,96.0,394.0,9061.71,1.0,26.0,21.0,7.0,Carrier A,1.02,Supplier 1,Chennai,4.0,452.0,10.0,10.754272815029331,Pass,0.6466045593720549,Road,Route B,510.36,197.0,8551.349999999999
Cosmetics,SKU35,84.96,11.0,449.0,6541.33,42.0,27.0,85.0,8.0,Carrier C,5.29,Supplier 1,Delhi,7.92,367.0,2.0,58.004787044743765,Pass,0.5411540980605811,Sea,Route A,553.42,10.44186046511628,5987.91
Skincare,SKU36,9.81,34.0,963.0,7573.4,18.0,23.0,28.0,3.0,Carrier B,2.11,Supplier 2,Delhi,26.0,671.0,19.0,45.531364237162144,Fail,3.8055333792433537,Air,Route C,403.81,50.68421052631579,7169.589999999999
Skincare,SKU37,23.4,5.0,963.0,2438.34,25.0,8.0,58.13,9.0,Carrier A,1.53,Supplier 3,Kolkata,24.0,867.0,14.0,34.34327746507538,Pending,2.610288084848113,Sea,Route A,183.93,37.03846153846154,2254.4100000000003
Skincare,SKU39,19.13,26.0,176.0,1912.47,78.0,29.0,34.0,3.0,Carrier A,5.56,Supplier 2,Kolkata,30.0,791.0,6.0,9.005807428781642,Fail,1.451972203996816,Air,Route B,653.67,2.2278481012658227,1258.8000000000002
Skincare,SKU42,46.53,98.0,155.0,1839.61,22.0,27.0,57.0,4.0,Carrier C,7.53,Supplier 5,Bangalore,26.0,179.0,7.0,46.60387338164447,Fail,4.939255288620948,Road,Route A,635.66,6.739130434782608,1203.9499999999998
Cosmetics,SKU44,51.36,34.0,919.0,7152.29,13.0,19.0,72.0,6.0,Carrier C,20.01,Supplier 2,Delhi,7.0,834.0,18.0,22.554106620887744,Fail,2.962626320454882,Rail,Route A,517.5,65.64285714285714,6634.79
Haircare,SKU45,33.78,1.0,24.0,5267.96,93.0,7.0,143.95,6.0,Carrier B,5.22,Supplier 2,Chennai,25.0,794.0,25.0,66.31254443999165,Pass,3.219604612084106,Rail,Route A,495.31,0.2553191489361702,4772.65
Haircare,SKU46,27.08,75.0,859.0,5584.32,92.0,29.0,6.0,8.0,Carrier B,4.07,Supplier 3,Chennai,18.0,870.0,23.0,77.32235321105162,Pending,3.6486105925362033,Road,Route B,380.44,9.236559139784946,5203.88
Skincare,SKU47,95.71,93.0,910.0,7089.47,4.0,15.0,51.0,9.0,Carrier B,8.98,Supplier 1,Kolkata,10.0,964.0,20.0,19.712992911293647,Pending,0.3805735867132137,Rail,Route A,581.6,182.0,6507.87
Haircare,SKU48,76.04,28.0,29.0,7397.07,30.0,16.0,9.0,3.0,Carrier C,5.77,Supplier 2,Kolkata,9.0,109.0,18.0,23.126363582464776,Fail,1.6981125407144038,Rail,Route A,768.65,0.9354838709677419,6628.42
Cosmetics,SKU49,78.9,19.0,99.0,17476.58,185.87,24.0,9.0,6.0,Carrier C,2.51,Supplier 5,Delhi,28.0,177.0,28.0,14.147815443979216,Pass,2.825813985400132,Road,Route A,336.89,0.5297800610049767,17139.690000000002
Haircare,SKU51,26.7,61.0,154.0,9866.47,100.0,4.0,52.0,1.72,Carrier A,4.78,Supplier 5,Bangalore,18.0,673.0,28.0,14.19032834456998,Pending,1.7729511720835571,Road,Route A,694.98,1.5247524752475248,9171.49
Skincare,SKU53,30.34,93.0,242.0,8232.33,48.0,25.0,54.0,3.0,Carrier B,1.01,Supplier 1,Kolkata,1.0,631.0,17.0,83.34405899167797,Pending,1.4103475760760271,Air,Route B,750.74,4.938775510204081,7481.59
Haircare,SKU54,31.15,11.0,622.0,6088.02,63.24,17.0,61.0,3.0,Carrier B,4.31,Supplier 1,Kolkata,26.0,497.0,29.0,30.186023375822508,Pass,2.478771975539748,Road,Route B,814.07,9.682440846824408,5273.950000000001
Haircare,SKU57,49.26,65.0,227.0,1605.87,5.0,17.0,51.0,1.0,Carrier B,9.16,Supplier 2,Delhi,21.0,588.0,25.0,67.77962298707814,Pending,2.1224716191438247,Rail,Route A,482.19,37.833333333333336,1123.6799999999998
Skincare,SKU58,59.84,81.0,896.0,2021.15,10.0,5.0,44.0,7.0,Carrier A,4.94,Supplier 3,Delhi,18.0,396.0,7.0,65.04741509469146,Fail,1.7303747198591968,Road,Route B,110.36,81.45454545454545,1910.7900000000002
Cosmetics,SKU59,63.83,30.0,484.0,1061.62,100.0,16.0,54.0,7.0,Carrier B,7.29,Supplier 1,Kolkata,11.0,176.0,4.0,1.900762243519458,Fail,0.4471940154638232,Air,Route A,312.57,4.792079207920792,749.05
Skincare,SKU60,17.03,16.0,394.0,8864.08,41.0,27.0,72.0,8.0,Carrier C,4.38,Supplier 4,Mumbai,29.0,929.0,24.0,87.21305781513568,Fail,2.853090616649054,Rail,Route A,430.17,9.380952380952381,8433.91
Haircare,SKU61,52.03,23.0,117.0,6885.59,32.0,23.0,36.0,7.0,Carrier C,23.84,Supplier 1,Kolkata,36.95,1432.08,12.0,78.7023939688789,Fail,4.367470538205053,Air,Route A,164.37,3.5454545454545454,6721.22
Cosmetics,SKU62,72.8,89.0,270.0,6099.94,86.0,2.0,40.0,7.0,Carrier C,7.29,Supplier 2,Mumbai,13.0,751.0,14.0,21.048642725168644,Pass,1.8740014040443749,Sea,Route C,320.85,3.103448275862069,5779.089999999999
Skincare,SKU64,89.63,11.0,134.0,8458.73,73.0,27.0,75.0,6.0,Carrier C,4.59,Supplier 1,Kolkata,17.0,328.0,6.0,8.693042425877287,Fail,0.1594863147175146,Air,Route A,771.23,1.8108108108108107,7687.5
Skincare,SKU0,33.7,72.0,879.87,8354.58,57.0,24.0,54.0,8.0,Carrier C,6.58,Supplier 5,Kolkata,16.0,580.0,21.0,1.5972227430506774,Fail,4.911095954842331,Rail,Route A,555.86,15.170172413793104,7798.72
Skincare,SKU66,26.03,52.0,704.0,8367.72,13.0,17.0,19.0,8.0,Carrier A,2.22,Supplier 5,Kolkata,24.0,867.0,28.0,42.08443673830996,Fail,3.4480632883402618,Road,Route A,393.84,50.285714285714285,7973.879999999999
Skincare,SKU67,87.76,16.0,513.0,9473.8,12.0,9.0,71.0,9.0,Carrier C,9.15,Supplier 1,Mumbai,10.0,198.0,11.0,7.057876146978231,Pass,0.3006914901378335,Sea,Route C,517.5,39.46153846153846,8956.3
Haircare,SKU68,37.93,48.0,163.0,3550.22,0.0,8.0,58.0,8.0,Carrier B,1.19,Supplier 2,Bangalore,2.0,375.0,18.0,97.1135815634622,Fail,1.98346787217418,Rail,Route A,299.71,163.0,3250.5099999999998
Skincare,SKU69,54.87,62.0,511.0,1752.38,95.0,1.0,27.0,3.0,Carrier B,9.71,Supplier 4,Kolkata,23.75,862.0,7.0,77.62776581274817,Pending,1.3623879886491086,Air,Route A,207.66,5.322916666666667,1544.72
Haircare,SKU70,47.91,90.0,32.0,7014.89,10.0,12.0,22.0,4.0,Carrier B,6.32,Supplier 1,Bangalore,22.0,580.0,16.0,11.440781823761265,Pass,2.1224716191438247,Road,Route C,183.27,2.909090909090909,6831.62
Cosmetics,SKU71,6.38,36.02,637.0,8180.34,76.0,2.0,26.0,6.0,Carrier B,9.23,Supplier 2,Bangalore,2.0,258.0,10.0,30.66167747785956,Pending,2.078750607874969,Road,Route A,405.17,8.272727272727273,7775.17
Cosmetics,SKU72,90.2,88.0,394.0,2633.12,57.0,29.0,77.0,9.0,Carrier A,6.6,Supplier 1,Bangalore,21.0,580.0,11.0,55.76049289524421,Pending,3.213329607438309,Rail,Route B,677.94,6.793103448275862,1955.1799999999998
Cosmetics,SKU73,225.38,105.5,375.0,7910.89,17.0,25.0,66.0,5.0,Carrier B,1.51,Supplier 4,Chennai,13.0,444.0,4.0,46.87023879761716,Fail,2.1224716191438247,Road,Route A,517.5,20.833333333333332,7393.39
Haircare,SKU74,3.17,48.0,904.0,6099.94,78.57,15.27,54.0,5.0,Carrier A,5.24,Supplier 4,Delhi,1.0,919.0,9.0,80.58085215644782,Fail,0.3966127241099354,Rail,Route A,341.55,11.361065728289557,5758.389999999999
Skincare,SKU75,93.0,29.0,106.0,1889.07,16.0,20.0,54.0,10.0,Carrier C,2.47,Supplier 1,Chennai,25.0,759.0,11.0,48.06478264000659,Pass,2.030069088668752,Air,Route C,873.13,6.235294117647059,1015.9399999999999
Haircare,SKU0,69.11,23.0,394.0,5328.38,38.0,1.0,22.0,10.0,Carrier A,7.05,Supplier 2,Bangalore,25.0,985.0,14.0,64.32359779560022,Pending,2.1800374515822165,Rail,Route A,997.41,10.102564102564102,4330.97
Haircare,SKU77,57.45,14.0,359.0,2483.76,96.0,28.0,57.0,4.0,Carrier B,6.78,Supplier 1,Kolkata,26.0,334.0,5.0,42.95244474899184,Pass,3.055141818307548,Road,Route B,852.57,3.7010309278350517,1631.19
Haircare,SKU78,6.31,50.0,946.0,1292.46,5.0,4.0,51.0,5.0,Carrier B,8.47,Supplier 5,Mumbai,25.0,858.0,21.0,71.12651472040338,Pending,2.1224716191438247,Sea,Route C,323.59,157.66666666666666,968.8700000000001
Haircare,SKU79,57.06,56.0,198.0,7888.72,31.0,25.0,20.0,1.0,Carrier B,6.5,Supplier 3,Bangalore,5.0,228.0,18.4,57.87090292403628,Pending,0.3779774839821895,Air,Route C,351.5,6.1875,7537.22
Skincare,SKU80,91.13,75.0,872.0,8651.67,39.0,14.0,41.0,2.0,Carrier C,2.83,Supplier 3,Chennai,8.0,580.0,5.0,76.96122802382001,Pending,2.8496621985053308,Sea,Route B,787.78,21.8,7863.89
Haircare,SKU81,72.82,9.0,774.0,4384.41,48.0,6.0,8.0,5.0,Carrier B,4.07,Supplier 3,Delhi,28.0,698.0,1.0,19.789592941903603,Pending,2.547547121548712,Rail,Route B,276.78,15.795918367346939,4107.63
Skincare,SKU82,17.03,13.0,336.0,2943.38,42.0,19.0,72.0,1.0,Carrier A,4.71,Supplier 2,Mumbai,6.0,955.0,26.0,12.2292310003083,Pending,2.1224716191438247,Road,Route C,589.98,7.813953488372093,2353.4
Cosmetics,SKU85,76.96,83.0,25.0,8684.61,15.0,18.0,66.0,2.0,Carrier C,8.25,Supplier 5,Chennai,4.0,211.0,2.0,46.60387338164447,Fail,1.3744289997457582,Road,Route B,1543.02,1.5625,7141.59
Skincare,SKU86,20.0,18.0,394.0,1229.59,32.0,14.0,22.0,6.0,Carrier B,1.45,Supplier 1,Mumbai,4.0,569.0,18.0,74.60896999519468,Pass,2.0515129307662465,Rail,Route A,264.25,11.93939393939394,965.3399999999999
Haircare,SKU87,80.41,24.0,79.0,5133.85,5.0,7.0,55.0,10.0,Carrier A,6.58,Supplier 3,Chennai,27.0,523.0,17.0,78.59357670313373,Fail,3.693737787839276,Sea,Route B,879.36,13.166666666666666,4254.490000000001
Cosmetics,SKU88,75.27,48.0,737.0,9444.74,60.0,18.0,85.0,6.89,Carrier A,3.8,Supplier 2,Mumbai,21.0,953.0,11.0,68.18491905704117,Pending,0.722204401882931,Sea,Route A,103.92,12.081967213114755,9340.82
Cosmetics,SKU89,97.76,10.0,134.0,5924.68,90.0,1.0,27.0,8.0,Carrier B,9.93,Supplier 1,Kolkata,23.0,370.0,11.0,46.60387338164447,Pending,1.9076657339590744,Rail,Route B,517.5,1.4725274725274726,5407.18
Skincare,SKU90,13.88,56.0,320.0,9592.63,66.0,18.0,96.0,7.0,Carrier B,7.67,Supplier 3,Bangalore,8.0,585.0,8.0,85.67596333579797,Pass,1.2193822244013883,Rail,Route B,990.08,4.776119402985074,8602.55
